feature_name,true_mean,false_mean,delta,abs_delta,true_std,false_std,single_feature_auroc
L18_H00_max_attention_last,-0.0003108806664491735,0.0003026995962794679,-0.0006135802627286414,0.0006135802627286414,0.09059535471237001,0.0826023974156626,0.4881867887624467
L17_H11_last_to_tail_mass_norm,-0.00031050479864747267,0.00030233361973569544,-0.000612838418383168,0.000612838418383168,0.00461449645592805,0.006091521850969688,0.48134112731152207
L17_H04_last_to_tail_mass_norm,0.00030364909691280424,-0.0002956583312045649,0.0005993074281173691,0.0005993074281173691,0.019865965469173758,0.019353146439633814,0.5047119487908962
L14_H09_tail_to_relation_mass,0.0003005834411402393,-0.0002926733505839139,0.0005932567917241532,0.0005932567917241532,0.010570396938763816,0.008890762294431526,0.49383223684210525
L14_H11_last_to_relation_mass_norm,-0.00029833054151720496,0.0002904797377930691,-0.0005888102793102741,0.0005888102793102741,0.006665673507145828,0.007651027019393653,0.47215060455192037
L14_H11_last_to_relation_mass,-0.0002978821018497402,0.00029004309916948466,-0.0005879252010192249,0.0005879252010192249,0.006664910617843696,0.007650982994368199,0.4723173008534851
L18_H03_top3_attention_mass_last,0.0002891604810167111,-0.0002815509946741679,0.000570711475690879,0.000570711475690879,0.040583744064279684,0.05015922921735285,0.4822301742532005
L14_H11_last_to_tail_mass_norm,0.0002890390908067058,-0.0002814327989433723,0.0005704718897500781,0.0005704718897500781,0.0026723103348023744,0.0019402747586837906,0.5361842105263158
L15_H10_last_to_tail_mass_norm,0.00028866811207359184,-0.000281071582808505,0.0005697396948820968,0.0005697396948820968,0.0355344822485663,0.034753174188032844,0.4938989153627312
L14_H01_tail_to_relation_mass,-0.0002849209569175895,0.00027742303699870526,-0.0005623439939162948,0.0005623439939162948,0.001605386143678647,0.007229384729264757,0.515580547652916
L16_H06_last_to_relation_mass_norm,-0.00028422281085548214,0.0002767432632013806,-0.0005609660740568627,0.0005609660740568627,0.04848015289031948,0.04495077727875966,0.49019825746799434
L16_H02_last_to_tail_mass_norm,0.0002813677960536026,-0.00027396338036796863,0.0005553311764215712,0.0005553311764215712,0.013389860060369557,0.012444318342033403,0.5079680832147937
L19_H06_last_to_relation_mass,0.0002809498055584534,-0.0002735563896227103,0.0005545061951811637,0.0005545061951811637,0.026539783226843226,0.02663905583210193,0.4996443812233286
L16_H06_last_to_relation_mass,-0.0002798735841351572,0.0002725084898158161,-0.0005523820739509733,0.0005523820739509733,0.048471842344802125,0.044950848875901554,0.4902093705547653
L19_H03_last_to_tail_mass_norm,-0.0002790867256718832,0.0002717423381542017,-0.0005508290638260849,0.0005508290638260849,0.010862059639238515,0.01016088662258232,0.4727507112375533
L19_H06_last_to_relation_mass_norm,0.00027886562594017745,-0.0002715270568364868,0.0005503926827766642,0.0005503926827766642,0.026543730576146278,0.026639084521356972,0.4995443634423898
L16_H09_last_to_subject_mass_norm,-0.0002730011279618504,0.0002658168877523267,-0.0005388180157141771,0.0005388180157141771,0.07564302507481357,0.07371946563875077,0.5037673364153626
L15_H02_last_to_anchor_mass,-0.00027090797013466295,0.0002637788130260065,-0.0005346867831606695,0.0005346867831606695,0.03786413547225621,0.04194510753773997,0.4722172830725462
L15_H02_last_to_non_anchor_mass,0.0002709079701347331,-0.00026377881302593384,0.0005346867831606669,0.0005346867831606669,0.03786413547225621,0.041945107537739966,0.5277827169274538
L20_H04_top3_attention_mass_last,-0.00026923806681098327,0.0002621528545266035,-0.0005313909213375868,0.0005313909213375868,0.01727071252525297,0.01717700111519646,0.46734975106685633
L16_H09_top3_attention_mass_last,0.0002615992094099711,-0.000254715019688686,0.0005163142290986571,0.0005163142290986571,0.09840838962292749,0.10253202741335365,0.49183188122332866
L17_H09_last_to_non_anchor_mass,0.00025905821429856603,-0.0002522408928696582,0.0005112991071682242,0.0005112991071682242,0.01464402381325505,0.014352542095878312,0.5306165540540541
L17_H09_last_to_anchor_mass,-0.00025905821429849605,0.00025224089286972557,-0.0005112991071682216,0.0005112991071682216,0.01464402381325505,0.014352542095878313,0.46938344594594594
L13_H02_last_to_subject_mass,-0.00025754993983083624,0.0002507723098353615,-0.0005083222496661977,0.0005083222496661977,0.09844639434975375,0.10433473744289544,0.5051453591749644
L17_H09_last_to_relation_mass_norm,-0.00025453737089270863,0.00024783901902711,-0.0005023763899198186,0.0005023763899198186,0.007087863034493938,0.006975679108942408,0.47928520625889043
L16_H01_max_attention_last,0.0002517401568472378,-0.00024511541587754227,0.0004968555727247801,0.0004968555727247801,0.002524364216598541,0.006108661728609576,0.5115242709815078
L17_H09_last_to_relation_mass,-0.00024961503774916156,0.00024304622096628917,-0.0004926612587154507,0.0004926612587154507,0.0070848228674857084,0.0069752802697684675,0.4796185988620199
L13_H06_tail_to_relation_mass,-0.00024547263434680625,0.0002390128281797959,-0.0004844854625266022,0.0004844854625266022,0.04241672028065681,0.042590261019174666,0.5049564366998578
L17_H07_last_to_tail_mass_norm,0.00024328553391153566,-0.00023688328301912828,0.00048016881693066396,0.00048016881693066396,0.02186823117876804,0.02210541228726965,0.5090905049786629
L20_H02_max_attention_last,-0.00023905895152970258,0.0002327679264894531,-0.0004718268780191557,0.0004718268780191557,0.19206520494931273,0.18515503886667703,0.4828858463726885
L19_H11_last_to_subject_mass,0.0002384245480416258,-0.00023215021783000225,0.000470574765871628,0.000470574765871628,0.19991012851608575,0.18859793300470515,0.5064233641536273
L16_H08_last_to_tail_mass_norm,0.00023789784304354436,-0.0002316373734897688,0.0004695352165333132,0.0004695352165333132,0.025649281572448987,0.023779038970571147,0.4996332681365576
L17_H05_last_to_subject_mass,-0.00023699420631465842,0.0002307575166747946,-0.000467751722989453,0.000467751722989453,0.1652567120545242,0.16931047654943848,0.4984441678520626
L15_H02_tail_to_relation_mass,-0.0002341782495411616,0.00022801566402692007,-0.0004621939135680817,0.0004621939135680817,0.00401387309988118,0.00418190099174457,0.46470483641536275
L20_H03_last_to_relation_mass_norm,-0.00023157056794765996,0.00022547660563324557,-0.00045704717358090554,0.00045704717358090554,0.010096992875963638,0.009649045391671116,0.4878200568990042
L17_H11_last_to_relation_mass,0.00023001036131608168,-0.0002239574570709179,0.00045396781838699955,0.00045396781838699955,0.01186861317634379,0.010571409674315317,0.5099906650071123
L17_H11_last_to_relation_mass_norm,0.00022861934703725527,-0.0002226030484310113,0.00045122239546826657,0.00045122239546826657,0.011871089529791936,0.010571355847758703,0.5098573079658606
L20_H03_tail_to_relation_mass,-0.00022435346831101545,0.00021844942967125174,-0.00044280289798226717,0.00044280289798226717,0.00448467415222292,0.00470491963901989,0.4757845839260313
L20_H03_last_to_relation_mass,-0.0002243177762330598,0.0002184146768585064,-0.00044273245309156615,0.00044273245309156615,0.01009304526548078,0.009649063446482762,0.4883757112375533
L18_H09_top3_attention_mass_last,-0.0002231843417931555,0.00021731106964075552,-0.000440495411433911,0.000440495411433911,0.054160723487370124,0.04582241803303352,0.5201035739687057
L18_H01_last_to_anchor_mass,0.00021846234719582612,-0.00021271333805904894,0.0004311756852548751,0.0004311756852548751,0.029557162172389812,0.045358657892192004,0.4736842105263158
L18_H01_last_to_non_anchor_mass,-0.00021846234719579894,0.00021271333805907586,-0.00043117568525487477,0.00043117568525487477,0.02955716217238981,0.045358657892192004,0.5263157894736843
L19_H00_last_to_non_anchor_mass,0.00020550300899120652,-0.00020009503507037416,0.0004055980440615807,0.0004055980440615807,0.024497898014732594,0.026009657620080173,0.5286717638691323
L19_H00_last_to_anchor_mass,-0.0002055030089912817,0.00020009503507029784,-0.00040559804406157954,0.00040559804406157954,0.0244978980147326,0.026009657620080177,0.47132823613086766
L14_H08_last_to_non_anchor_mass,-0.00020445975419770149,0.0001990792343503763,-0.00040353898854807776,0.00040353898854807776,0.02939478117079487,0.03351999913549451,0.5281383357041252
L14_H08_last_to_anchor_mass,0.00020445975419772222,-0.0001990792343503524,0.0004035389885480746,0.0004035389885480746,0.02939478117079487,0.03351999913549451,0.47186166429587484
L19_H07_last_to_tail_mass_norm,-0.00020320463963636526,0.00019785714911962183,-0.0004010617887559871,0.0004010617887559871,0.012934758510594179,0.013927351113190984,0.5024893314366998
L17_H06_last_to_tail_mass_norm,-0.00019679542505501553,0.00019161659807988805,-0.0003884120231349036,0.0003884120231349036,0.00936610275402322,0.010878468180674606,0.5163918029871977
L19_H10_last_to_subject_mass_norm,0.00019273375405799145,-0.00018766181316168398,0.0003803955672196754,0.0003803955672196754,0.14325977855483382,0.12574404539534179,0.4824524359886202
L16_H01_attention_sink_mass,-0.00019258316895297742,0.0001875151908226365,-0.0003800983597756139,0.0003800983597756139,0.00210070207946407,0.0042561363657270986,0.5005112019914651
L19_H03_last_to_non_anchor_mass,0.00019045939164455292,-0.0001854473023907646,0.0003759066940353175,0.0003759066940353175,0.034689996598693464,0.036265946166785634,0.5268158783783784
L19_H03_last_to_anchor_mass,-0.00019045939164464632,0.00018544730239066892,-0.00037590669403531524,0.00037590669403531524,0.034689996598693464,0.036265946166785634,0.4731841216216216
L17_H06_top3_attention_mass_last,-0.0001902398253326499,0.0001852335141396544,-0.0003754733394723043,0.0003754733394723043,0.0049604265236320045,0.004489079605123086,0.4840527204836416
L14_H00_last_to_relation_mass,0.0001884995716368385,-0.00018353905659376378,0.0003720386282306023,0.0003720386282306023,0.006768201603744408,0.0007179021941048895,0.5220261379800853
L14_H00_last_to_relation_mass_norm,0.00018798103681923108,-0.000183034167429251,0.0003710152042484821,0.0003710152042484821,0.0067682567266367935,0.0007178388761963058,0.5209481685633001
L16_H04_tail_to_relation_mass,-0.00018537329554434945,0.00018049505092478614,-0.0003658683464691356,0.0003658683464691356,0.1099650623861022,0.10532348113219428,0.5014002489331437
L17_H07_attention_sink_mass,-0.00018015401697264619,0.00017541312178927565,-0.00035556713876192187,0.00035556713876192187,0.10948703697869953,0.11719572600575337,0.4869754623044097
L17_H05_attention_sink_mass,-0.00017415331450391886,0.00016957033254323318,-0.00034372364704715207,0.00034372364704715207,0.14850756054431016,0.17228018526744265,0.5055787695590327
L16_H04_top3_attention_mass_last,-0.00016742502845404388,0.0001630191066527082,-0.0003304441351067521,0.0003304441351067521,0.07377039576701667,0.07731149843897932,0.5026671408250356
L20_H04_last_to_relation_mass,0.00016078149541071555,-0.00015655040342622278,0.0003173318988369383,0.0003173318988369383,0.00625918777009205,0.00516979214486542,0.48774226529160747
L20_H04_last_to_relation_mass_norm,0.00016059318239114304,-0.00015636704601242724,0.0003169602284035703,0.0003169602284035703,0.006259444793074336,0.005169799396030209,0.48774226529160736
L15_H01_last_to_subject_mass,0.00015981964317012082,-0.00015561386308659032,0.00031543350625671114,0.00031543350625671114,0.07357133327665846,0.0764992989983531,0.4935766358463727
L14_H09_last_to_tail_mass_norm,0.00014590651214439813,-0.00014206686708796758,0.00028797337923236574,0.00028797337923236574,0.005247120531369482,0.005093692819424421,0.5099239864864865
L14_H00_tail_to_relation_mass,0.00014459438641872236,-0.0001407892709866506,0.0002853836574053729,0.0002853836574053729,0.004238376869713436,0.0044119199980837695,0.557676920341394
L20_H06_top3_attention_mass_last,-0.00014275707129543963,0.000139000306261428,-0.0002817573775568676,0.0002817573775568676,0.08406420627472205,0.0844990591520737,0.499366554054054
L16_H11_last_to_tail_mass_norm,-0.00014245793081399055,0.00013870903789783352,-0.0002811669687118241,0.0002811669687118241,0.029156818455912198,0.02862166353243341,0.4942100817923186
L15_H05_tail_to_relation_mass,-0.00014128313105721193,0.00013756515392412624,-0.00027884828498133817,0.00027884828498133817,0.020446303387606765,0.017580191603530408,0.47442878733997157
L16_H01_subject_to_relation_mass,0.00014093043130218873,-0.00013722173574160477,0.0002781521670437935,0.0002781521670437935,0.004824854741306887,0.00017986707411786585,0.5005445412517782
L17_H09_tail_to_relation_mass,-0.0001391081775576977,0.0001354474360430193,-0.000274555613600717,0.000274555613600717,0.004813463725557194,0.004852928985263985,0.4818523293029872
L15_H08_last_to_non_anchor_mass,0.00013856429482796929,-0.00013491786601671716,0.00027348216084468644,0.00027348216084468644,0.03998409240363536,0.043505200754878584,0.5241598506401138
L15_H08_last_to_anchor_mass,-0.0001385642948282142,0.00013491786601647137,-0.0002734821608446856,0.0002734821608446856,0.03998409240363536,0.043505200754878584,0.47584014935988617
L16_H01_last_to_subject_mass,-0.00013595649725765835,0.00013237869469824627,-0.0002683351919559046,0.0002683351919559046,0.002091003616349057,0.0032700655108460204,0.5010001778093884
L19_H10_tail_to_relation_mass,0.0001349591263017488,-0.00013140757034644019,0.000266366696648189,0.000266366696648189,0.01732564291473151,0.016516014930069434,0.4986997688477952
L13_H03_top3_attention_mass_last,-0.00013285721925945568,0.00012936097664752104,-0.0002622181959069767,0.0002622181959069767,0.042216532125902366,0.03809215074534588,0.5000889046941679
L20_H08_last_to_subject_mass,-0.00013224069105521798,0.00012876067286984836,-0.00026100136392506637,0.00026100136392506637,0.21169919999862608,0.19216214322978842,0.5195923719772404
L13_H01_last_to_relation_mass_norm,-0.00013167480423853284,0.0001282096778112033,-0.0002598844820497361,0.0002598844820497361,0.0018268253932473965,0.0029583752320318747,0.4697501778093883
L13_H01_last_to_relation_mass,-0.00013167457455824598,0.00012820945417513446,-0.0002598840287333804,0.0002598840287333804,0.0018268252665780093,0.002958375218842298,0.4697501778093883
L20_H03_last_to_non_anchor_mass,0.00013143061986779967,-0.00012797191934494877,0.00025940253921274845,0.00025940253921274845,0.0482049306804966,0.04847103713347959,0.5256378911806543
L20_H03_last_to_anchor_mass,-0.00013143061986776406,0.00012797191934498184,-0.0002594025392127459,0.0002594025392127459,0.0482049306804966,0.04847103713347958,0.47436210881934565
L14_H03_last_to_non_anchor_mass,0.00013027338433293186,-0.00012684513737680242,0.0002571185217097343,0.0002571185217097343,0.007622733900654033,0.007319766827247727,0.5206258890469417
L14_H03_last_to_anchor_mass,-0.00013027338433295642,0.00012684513737677632,-0.00025711852170973273,0.00025711852170973273,0.007622733900654031,0.00731976682724773,0.4793741109530583
L13_H00_top3_attention_mass_last,0.0001297976168134736,-0.00012638189005516697,0.0002561795068686406,0.0002561795068686406,0.05731425636802885,0.05435964790852732,0.5014002489331436
L17_H06_attention_entropy_last,0.00012660984406841252,-0.0001232780060665983,0.00024988785013501085,0.00024988785013501085,0.12618659590185174,0.13270961799805062,0.5105574324324325
L16_H01_top3_attention_mass_last,0.00011986146783065411,-0.00011670721867741342,0.00023656868650806753,0.00023656868650806753,0.00026078348472845816,0.0029418148784823334,0.5046674964438123
L14_H03_last_to_tail_mass_norm,-0.0001196629551548226,0.00011651393001916879,-0.0002361768851739914,0.0002361768851739914,0.007462721691739097,0.006996702791818486,0.4833081436699857
L18_H07_last_to_tail_mass_norm,0.00011263737585490087,-0.00010967323438502282,0.00022231061023992367,0.00022231061023992367,0.033499629396026374,0.03308839544007509,0.496399359886202
L14_H01_top3_attention_mass_last,0.00011003928667692453,-0.00010714351597490203,0.00021718280265182658,0.00021718280265182658,0.006507293677418003,0.00657346852081992,0.5160584103840683
L15_H04_tail_to_relation_mass,-0.0001003576673234385,9.771667607808357e-05,-0.00019807434340152208,0.00019807434340152208,0.014767643685063059,0.014062123838832416,0.5009001600284495
L17_H07_last_to_non_anchor_mass,-9.941047878727225e-05,9.679441355600962e-05,-0.00019620489234328187,0.00019620489234328187,0.07828321546682876,0.0831248620253617,0.5246599395448079
L17_H07_last_to_anchor_mass,9.941047878729682e-05,-9.679441355598387e-05,0.0001962048923432807,0.0001962048923432807,0.07828321546682877,0.08312486202536172,0.47534006045519195
L14_H10_tail_to_relation_mass,-9.690067876917224e-05,9.435066090682488e-05,-0.0001912513396759971,0.0001912513396759971,0.039757524324623,0.04497795557723904,0.5095572546230441
L20_H06_attention_sink_mass,9.443593511582493e-05,-9.19507789284696e-05,0.00018638671404429453,0.00018638671404429453,0.14858193328013397,0.12448992912054718,0.5086126422475106
L17_H08_last_to_relation_mass,9.189468001182277e-05,-8.947639895888756e-05,0.00018137107897071034,0.00018137107897071034,0.059289526837890634,0.05253424223931109,0.4876866998577525
L18_H01_subject_to_relation_mass,9.088399195394034e-05,-8.849230795515219e-05,0.00017937629990909254,0.00017937629990909254,0.0031114788724914333,0.00011599366840689587,0.5005445412517782
L14_H03_last_to_subject_mass,-8.926625866055694e-05,8.691714659028774e-05,-0.00017618340525084469,0.00017618340525084469,0.05212948920527168,0.043720785401034,0.5229707503556188
L19_H08_last_to_relation_mass_norm,-8.460658787851278e-05,8.238009872381946e-05,-0.00016698668660233224,0.00016698668660233224,0.023234167957314842,0.02338934953087455,0.5021781650071124
L19_H08_last_to_relation_mass,-8.257511374652195e-05,8.040208443740103e-05,-0.000162977198183923,0.000162977198183923,0.023229859658813624,0.02338924543569504,0.5023559743954481
L20_H08_tail_to_relation_mass,8.243794619470645e-05,-8.026852655796812e-05,0.00016270647275267456,0.00016270647275267456,0.06449967459443115,0.0665219379607429,0.5022115042674253
L17_H08_last_to_relation_mass_norm,8.05757103405898e-05,-7.845529691056606e-05,0.00015903100725115586,0.00015903100725115586,0.059309195348296526,0.052534886381687525,0.4876866998577525
L17_H09_top3_attention_mass_last,7.950227627166926e-05,-7.741011110662862e-05,0.0001569123873782979,0.0001569123873782979,0.021416553519412688,0.020400009754583316,0.5016447368421053
L20_H07_tail_to_relation_mass,7.903500262003858e-05,-7.695513413003352e-05,0.0001559901367500721,0.0001559901367500721,0.02441603434513237,0.023005122279884997,0.494010046230441
L14_H01_last_to_anchor_mass,-7.776308459786872e-05,7.571668763468838e-05,-0.0001534797722325571,0.0001534797722325571,0.0035837521438772313,0.003508047549839405,0.4743398826458037
L14_H01_last_to_non_anchor_mass,7.776308459782593e-05,-7.571668763472571e-05,0.00015347977223255165,0.00015347977223255165,0.0035837521438772304,0.003508047549839404,0.5256601173541963
L13_H03_last_to_tail_mass_norm,7.28205501324394e-05,-7.090421986579035e-05,0.00014372476999822975,0.00014372476999822975,0.007969730670331751,0.009809250697414697,0.5284717283072545
L15_H01_last_to_tail_mass,-7.093837014671539e-05,6.907157093217567e-05,-0.00014000994107889105,0.00014000994107889105,0.07592707191869277,0.08375623287978937,0.5025893492176386
L20_H10_subject_to_relation_mass,6.13340794381014e-05,-5.972002471604597e-05,0.00012105410415414737,0.00012105410415414737,0.0020998163508495604,7.827962570120022e-05,0.5005445412517782
L16_H01_last_to_subject_mass_norm,-5.542082480684224e-05,5.396238204876747e-05,-0.00010938320685560971,0.00010938320685560971,0.0005628884579853305,0.0012333109941584147,0.5033783783783784
L17_H04_top3_attention_mass_last,5.502669368369951e-05,-5.357862279728015e-05,0.00010860531648097967,0.00010860531648097967,0.07168445103054798,0.07870629572416712,0.48426386913229014
L15_H01_subject_to_relation_mass,5.37899946888061e-05,-5.237446851278499e-05,0.00010616446320159108,0.00010616446320159108,0.0018415391800842955,6.865124070148822e-05,0.5005445412517782
L17_H06_last_to_relation_mass,5.251392801743229e-05,-5.1131982543289184e-05,0.00010364591056072147,0.00010364591056072147,0.0010585257505645353,0.0009142685817776011,0.5167807610241821
L17_H06_last_to_relation_mass_norm,5.1293344478347965e-05,-4.9943519623654556e-05,0.00010123686410200252,0.00010123686410200252,0.0010576532863307542,0.0009143193766627866,0.5160361842105263
L17_H01_last_to_tail_mass_norm,4.767199599719524e-05,-4.6417469786742466e-05,9.40894657839377e-05,9.40894657839377e-05,0.0068652742593090415,0.00914409694149248,0.5400293385490754
L20_H04_tail_to_relation_mass,-4.766765147409414e-05,4.641323959319599e-05,-9.408089106729012e-05,9.408089106729012e-05,0.004419522116532599,0.00444481068742977,0.4936988798008535
L14_H00_last_to_anchor_mass,-4.5332335606605974e-05,4.4139379406282764e-05,-8.947171501288874e-05,8.947171501288874e-05,0.0013927343035291724,0.001090697483702502,0.47719594594594594
L14_H00_last_to_non_anchor_mass,4.533233560652937e-05,-4.413937940635761e-05,8.947171501288698e-05,8.947171501288698e-05,0.0013927343035291737,0.0010906974837025009,0.5228040540540541
L13_H03_max_attention_last,-4.487247418716124e-05,4.369161960329259e-05,-8.856409379045383e-05,8.856409379045383e-05,0.09092184105748108,0.08634349418111818,0.49403227240398295
L18_H10_tail_to_relation_mass,4.3043583992091936e-05,-4.1910858097562065e-05,8.4954442089654e-05,8.4954442089654e-05,0.011607305716907112,0.010903747972109568,0.49521025960170695
L13_H07_last_to_tail_mass_norm,-4.197815562650837e-05,4.087346732053628e-05,-8.285162294704464e-05,8.285162294704464e-05,0.020538559045292105,0.022249499238699462,0.5030783250355619
L17_H06_last_to_non_anchor_mass,4.110865911134677e-05,-4.0026852292627186e-05,8.113551140397397e-05,8.113551140397397e-05,0.003843939588733009,0.003570966047820257,0.5313944701280228
L17_H06_last_to_anchor_mass,-4.11086591111267e-05,4.0026852292844874e-05,-8.113551140397158e-05,8.113551140397158e-05,0.0038439395887330074,0.0035709660478202565,0.46860552987197723
L20_H09_tail_to_relation_mass,4.048564757761542e-05,-3.942023579925182e-05,7.990588337686725e-05,7.990588337686725e-05,0.06046979180310151,0.0639007649216947,0.5065900604551921
L18_H11_subject_to_relation_mass,4.022401986087566e-05,-3.9165493022431666e-05,7.938951288330733e-05,7.938951288330733e-05,0.0013770982686061965,5.133722145589058e-05,0.5005445412517782
L18_H10_last_to_relation_mass_norm,-3.796248729192196e-05,3.6963474468434714e-05,-7.492596176035668e-05,7.492596176035668e-05,0.03639114028700294,0.038209493651849516,0.49612153271692744
L18_H01_relation_to_subject_mass,3.7862375853571605e-05,-3.686599754171951e-05,7.472837339529112e-05,7.472837339529112e-05,0.19541177533846255,0.18320541872695176,0.503033872688478
L18_H02_subject_to_relation_mass,3.775013239847296e-05,-3.6756707861670956e-05,7.450684026014392e-05,7.450684026014392e-05,0.001292402950908347,4.8179841637722474e-05,0.5005445412517782
L18_H10_last_to_relation_mass,-3.7502681310072806e-05,3.6515768644023e-05,-7.401844995409581e-05,7.401844995409581e-05,0.036390242233480176,0.038209503211975054,0.4961326458036985
L17_H10_last_to_tail_mass_norm,3.5057562530333905e-05,-3.413499509532731e-05,6.91925576256612e-05,6.91925576256612e-05,0.008627661124822217,0.008191172198061062,0.4991998577524893
L19_H00_tail_to_relation_mass,-3.4266459834926186e-05,3.3364710891906994e-05,-6.763117072683319e-05,6.763117072683319e-05,0.014396634789787166,0.013865377885514948,0.49422119487908966
L16_H00_subject_to_relation_mass,3.2853156043077804e-05,-3.198859930510203e-05,6.484175534817984e-05,6.484175534817984e-05,0.0011247514410954419,4.1929915337698335e-05,0.5005445412517782
L18_H05_subject_to_relation_mass,3.1147512027265915e-05,-3.032784065812731e-05,6.147535268539322e-05,6.147535268539322e-05,0.0010663574906857837,3.9753031354757146e-05,0.5005445412517782
L17_H03_tail_to_relation_mass,2.9985628024367887e-05,-2.9196532550047345e-05,5.918216057441523e-05,5.918216057441523e-05,0.03467736037205952,0.03304553718231733,0.5021225995732574
L19_H05_subject_to_relation_mass,2.7911313048523482e-05,-2.7176804810404425e-05,5.508811785892791e-05,5.508811785892791e-05,0.0009555638896010236,3.5622726521434856e-05,0.5005445412517782
L16_H01_last_to_relation_mass_norm,-2.6133747800379787e-05,2.5446017595106636e-05,-5.157976539548643e-05,5.157976539548643e-05,3.432950613737789e-05,0.000955988019323095,0.49503245021337133
L16_H01_last_to_relation_mass,-2.613355820494611e-05,2.5445832989026478e-05,-5.157939119397259e-05,5.157939119397259e-05,3.432946471139969e-05,0.0009559880213463378,0.49503245021337133
L17_H11_tail_to_relation_mass,-2.569552007173611e-05,2.501932217511515e-05,-5.071484224685126e-05,5.071484224685126e-05,0.0050370001406771225,0.0052726398741383355,0.5063344594594594
L13_H02_subject_to_relation_mass,2.50104011413654e-05,-2.4352232690276806e-05,4.936263383164221e-05,4.936263383164221e-05,0.0008562490827134076,3.1920342783635995e-05,0.5005445412517782
L15_H08_tail_to_relation_mass,-2.4257116409166217e-05,2.3618771240505304e-05,-4.7875887649671524e-05,4.7875887649671524e-05,0.009033342896891259,0.008210887877924653,0.4889424786628733
L14_H04_top3_attention_mass_last,2.4114274276905997e-05,-2.3479688111876185e-05,4.759396238878218e-05,4.759396238878218e-05,0.000750334505642511,0.0006839341691684094,0.5125800142247511
L18_H00_subject_to_relation_mass,2.2825943164498452e-05,-2.2225260449643153e-05,4.5051203614141606e-05,4.5051203614141606e-05,0.0007814625917512632,2.913235681636113e-05,0.5005445412517782
L15_H11_subject_to_relation_mass,2.217831232055137e-05,-2.1594672522642048e-05,4.377298484319342e-05,4.377298484319342e-05,0.0007592904837178001,2.8305796761638296e-05,0.5005445412517782
L14_H04_last_to_subject_mass,-2.0524607899877577e-05,1.998448663935083e-05,-4.05090945392284e-05,4.05090945392284e-05,0.0011036294763081675,0.0011969462313574238,0.49214304765291605
L13_H11_last_to_non_anchor_mass,-1.9351487777295316e-05,1.8842238098941422e-05,-3.819372587623674e-05,3.819372587623674e-05,0.12117726836801662,0.12340424846170929,0.5135468527738264
L13_H11_last_to_anchor_mass,1.935148777736583e-05,-1.8842238098865094e-05,3.819372587623093e-05,3.819372587623093e-05,0.12117726836801662,0.12340424846170929,0.4864531472261736
L14_H00_top3_attention_mass_last,-1.9334287348335798e-05,1.88254903129643e-05,-3.81597776613001e-05,3.81597776613001e-05,0.002740627528959703,0.0026520625851385337,0.4800742354196302
L18_H07_tail_to_relation_mass,1.8736600925020944e-05,-1.8243532479619176e-05,3.698013340464012e-05,3.698013340464012e-05,0.01679829395970906,0.015264682766344273,0.49133179231863444
L20_H01_subject_to_relation_mass,1.841789933207297e-05,-1.7933217770702627e-05,3.63511171027756e-05,3.63511171027756e-05,0.0006305500387401792,2.3506446646388096e-05,0.5005445412517782
L13_H08_subject_to_relation_mass,1.8298019223645174e-05,-1.7816492401970333e-05,3.6114511625615504e-05,3.6114511625615504e-05,0.0006264458569521029,2.3353445735594005e-05,0.5005445412517782
L20_H11_last_to_relation_mass,1.8154975921601747e-05,-1.7677213397356372e-05,3.583218931895812e-05,3.583218931895812e-05,0.05513321433906914,0.05241325227922114,0.4899093172119488
L14_H04_last_to_tail_mass,1.780045138035201e-05,-1.7332018449290302e-05,3.5132469829642315e-05,3.5132469829642315e-05,0.0010984703137817476,0.001149148925581156,0.5020781472261735
L16_H08_subject_to_relation_mass,1.7720402856192568e-05,-1.72540764652401e-05,3.4974479321432664e-05,3.4974479321432664e-05,0.0006066707449098747,2.2616243947333517e-05,0.5005445412517782
L20_H06_subject_to_relation_mass,1.5299984613722132e-05,-1.4897353439676745e-05,3.0197338053398875e-05,3.0197338053398875e-05,0.0005238059844374648,1.9527105970588347e-05,0.5005445412517782
L17_H06_tail_to_relation_mass,-1.5288067449021578e-05,1.4885749884573688e-05,-3.0173817333595265e-05,3.0173817333595265e-05,0.0013499748582267164,0.0016311709571994164,0.4930098684210527
L19_H09_subject_to_relation_mass,1.4730849461011487e-05,-1.4343195527826948e-05,2.9074044988838433e-05,2.9074044988838433e-05,0.0005043212328857424,1.880072861014317e-05,0.5005445412517782
L20_H11_last_to_relation_mass_norm,1.2988919693463467e-05,-1.2647106017322978e-05,2.5636025710786446e-05,2.5636025710786446e-05,0.05514078171737443,0.05241324909224674,0.4898315256045519
L20_H09_subject_to_relation_mass,1.2579085070417139e-05,-1.2248056515932476e-05,2.4827141586349617e-05,2.4827141586349617e-05,0.0004306540303787621,1.6054468902065443e-05,0.5005445412517782
L16_H03_subject_to_relation_mass,1.2449958294393094e-05,-1.212232781296173e-05,2.4572286107354823e-05,2.4572286107354823e-05,0.0004262332822708299,1.5889666629205623e-05,0.5005445412517782
L16_H09_subject_to_relation_mass,1.1992979500403592e-05,-1.1677374776708753e-05,2.3670354277112345e-05,2.3670354277112345e-05,0.00041058828437729974,1.530643249127441e-05,0.5005445412517782
